city,latitude,longitude,pageurl,site_review_rating,property_name
Leh,34.06389597,77.62580533,http://www.goibibo.com/hotels/detail/Leh/hn/5128830462161340517/3909137322235626121/na/hq/,4.7,Bikamp Adventures
Kolkata,22.5406898,88.3688034,http://www.goibibo.com/hotels/detail/Kolkata/hn/2066465017672827882/1292555403031507638/na/hq/,2.4,Capital Guest House
Sivaganga,9.8432999,78.4808775,http://www.goibibo.com/hotels/detail/Sivaganga/hn/3375963683597926812/3870478373429579314/na/hq/,1,BNR lodge
Ernakulam,9.961959593,76.26965578,http://www.goibibo.com/hotels/detail/Ernakulam/hn/8210666562286566619/3287657431834726307/na/hq/,4.3,Casino Hotel - Cgh Earth
Goa,15.6003637,73.7475256,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/8505188395853158208/na/hq/,4.2,Casa De Royale
Haridwar,29.9477248,78.1575566,http://www.goibibo.com/hotels/detail/Haridwar/hn/3545728938069300513/6007373166377273138/na/hq/,1,Chitra Residency
Jodhpur,26.26380394,73.03562213,http://www.goibibo.com/hotels/detail/Jodhpur/hn/2455265397967176363/8593946698894468221/na/hq/,4.5,Chandra Imperial
Goa,15.3064122,73.9376693,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/1023028636447374794/na/hq/,1,C Pearl
Chennai,12.9236898,80.2510769,http://www.goibibo.com/hotels/detail/Chennai/hn/4354390963378411938/2655316185323406677/na/hq/,1,Bharath Service Apartment
Munnar,10.0543016,77.0669966,http://www.goibibo.com/hotels/detail/Munnar/hn/1780299204263085384/6470734659177282088/na/hq/,4.4,Blackberry Hills Retreat and Spa
Roorkee,29.9395424,77.8119892,http://www.goibibo.com/hotels/detail/Roorkee/hn/1268976774218365852/8531612109386800947/na/hq/,1,CANAL VIEW
Rishikesh,30.1146663,78.3009966,http://www.goibibo.com/hotels/detail/Rishikesh/hn/1546081981995124445/386856172615679060/na/hq/,1,Camp A Star
Lava,27.0863078,88.6615125,http://www.goibibo.com/hotels/detail/Lava/hn/5674508094007716272/7124592431871244653/na/hq/,1,Cerulean Inn
Goa,15.2993265,74.123996,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/6564975427548484968/na/hq/,1,Candolim Apartments
Faridkot,30.678187,74.7395591,http://www.goibibo.com/hotels/detail/Faridkot/hn/2624834072690152985/5114127632749415253/na/hq/,1,Blessing's Hotel
Panchgani,17.91780604,73.80532761,http://www.goibibo.com/hotels/detail/Panchgani/hn/6630003071254964353/1277370843120891498/na/hq/,3.8,Blue Country Resort
Jaipur,26.8959092,75.8265853,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/6612032995625186604/na/hq/,3,Blue Bird Hotel
Bikaner,28.01585863,73.32746816,http://www.goibibo.com/hotels/detail/Bikaner/hn/1560603270455679984/5846290556207970881/na/hq/,3.4,Chandra Niwas Guest House
Chittoor,13.63665459,78.96217211,http://www.goibibo.com/hotels/detail/Chittoor/hn/9184435835733846945/909971347849037133/na/hq/,1,BKR Residency
Leh,33.90915533,78.45782089,http://www.goibibo.com/hotels/detail/Leh/hn/5128830462161340517/7162661515039114006/na/hq/,4.1,Camp Whispering Waves
Goa,15.52869102,73.76638244,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/501264139441314481/na/hq/,3.5,Casa Melhor Charming 2BHK Candolim
Bangalore,12.92390251,77.61832428,http://www.goibibo.com/hotels/detail/Bangalore/hn/6771549831164675055/3971453272795139379/na/hq/,1.7,Century Inn Deluxe Lodge
Mahabaleshwar,17.9167,73.6667,http://www.goibibo.com/hotels/detail/Mahabaleshwar/hn/7813632526399525655/5081146946169894117/na/hq/,4.1,Brightland Resort &amp; Spa
Shimoga,13.9299299,75.568101,http://www.goibibo.com/hotels/detail/Shimoga/hn/2510520520918709430/3707543532314372127/na/hq/,1,Chitrakuta Meadows
Chikmagalur,13.315258,75.7754018,http://www.goibibo.com/hotels/detail/Chikmagalur/hn/4801527334652294087/6996958350732594917/na/hq/,1,Chandramukuta homestay
Rishikesh,30.1146663,78.3009966,http://www.goibibo.com/hotels/detail/Rishikesh/hn/1546081981995124445/4309910354900739653/na/hq/,1,Camp Sarovar Ganga
Wayanad,11.53973449,76.05296236,http://www.goibibo.com/hotels/detail/Wayanad/hn/6194322623629521587/5444762257210139461/na/hq/,4.4,Blue Ginger Spa Resort
Jalpaiguri,26.707656,89.5603257,http://www.goibibo.com/hotels/detail/Jalpaiguri/hn/352383958039014267/8302685822448798003/na/hq/,1,BUXA VALLEY RESORT
Jaipur,26.9132858,75.8034465,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/5482748700366607668/na/hq/,3.7,Bunkstop Jaipur
Mettupalayam,11.4069933,76.714624,http://www.goibibo.com/hotels/detail/Mettupalayam/hn/1760301079813577051/7028474389048142374/na/hq/,3.9,Black Thunder Resort
Kolkata,22.368008,88.2717848,http://www.goibibo.com/hotels/detail/Kolkata/hn/2066465017672827882/7130287735253574925/na/hq/,1,Breathing Earth
Chennai,12.70754325,80.22828585,http://www.goibibo.com/hotels/detail/Chennai/hn/4354390963378411938/6959795025383326722/na/hq/,1,Bs Hive  Kadal
Pahalgam,33.9813634,75.3200528,http://www.goibibo.com/hotels/detail/Pahalgam/hn/8690604689099662109/7285483972167849479/na/hq/,4.3,Castle Rock
Mount Abu,24.59975208,72.71279068,http://www.goibibo.com/hotels/detail/Mount Abu/hn/9195262341727064608/2992766028572554708/na/hq/,3.3,Cama Rajputana Club Resort
Aizawl,23.7410147,92.7167939,http://www.goibibo.com/hotels/detail/Aizawl/hn/3581817333896630996/2134064332711672306/na/hq/,1,CHAWLHNA HOTEL
Thekkady,9.607974872,77.1613829,http://www.goibibo.com/hotels/detail/Thekkady/hn/113710562199999999/8230867237227394262/na/hq/,1,Chembakassery Homestay
Malwan,16.0630693,73.471054,http://www.goibibo.com/hotels/detail/Malwan/hn/9026350779881719747/8636468928290400707/na/hq/,1,Chandrakant Home Stay
Gangtok,27.3293508,88.6126041,http://www.goibibo.com/hotels/detail/Gangtok/hn/1196252839838244621/699412325487114130/na/hq/,1,Chumbi Residency
Rishikesh,30.07949258,78.4422259,http://www.goibibo.com/hotels/detail/Rishikesh/hn/1546081981995124445/1339306386475895201/na/hq/,1,Camp River View
Jaisalmer,26.614811,70.716087,http://www.goibibo.com/hotels/detail/Jaisalmer/hn/8665923561677193166/707976942547451719/na/hq/,1,Camp Golden Tower
Gurgaon,28.4923389,77.1079088,http://www.goibibo.com/hotels/detail/Gurgaon/hn/1466927038870613796/1494415117420051235/na/hq/,4.6,Cambria Hotel
Gurgaon,28.4330113,77.0471068,http://www.goibibo.com/hotels/detail/Gurgaon/hn/1466927038870613796/6081922858346971600/na/hq/,4.5,Budd Rooms
Chennai,13.0509809,80.2272879,http://www.goibibo.com/hotels/detail/Chennai/hn/4354390963378411938/6740897963598339784/na/hq/,3.8,Cine City hotel
Gangtok,27.3282682,88.6114215,http://www.goibibo.com/hotels/detail/Gangtok/hn/1196252839838244621/8238742986959529010/na/hq/,1,Cherry Guest House
Bangalore,12.9316556,77.6226959,http://www.goibibo.com/hotels/detail/Bangalore/hn/6771549831164675055/1102485116634771197/na/hq/,4.3,Casa de Bengaluru
Panchkula,30.6942091,76.860565,http://www.goibibo.com/hotels/detail/Panchkula/hn/1918504907582475263/646833229835505874/na/hq/,1,CAMPS @ TIKKAR TAAL
Ernakulam,9.967239172,76.28169785,http://www.goibibo.com/hotels/detail/Ernakulam/hn/8210666562286566619/321366802860453045/na/hq/,3.9,Bharat Hotel (BTH)
Allahabad,25.4528147,81.8369595,http://www.goibibo.com/hotels/detail/Allahabad/hn/2764189059814305450/1534694485936978180/na/hq/,1,Blessing The Ultimate
Munnar,10.03558078,77.05476656,http://www.goibibo.com/hotels/detail/Munnar/hn/1780299204263085384/2986527396620281881/na/hq/,4.3,Chithirapuram Palace
Dahej,21.708045,72.588307,http://www.goibibo.com/hotels/detail/Dahej/hn/2291558351485331014/616109256322611399/na/hq/,4.9,Budget Inn Service Apartments Tiger Plaza
Dhanaulti,30.42437273,78.24994754,http://www.goibibo.com/hotels/detail/Dhanaulti/hn/6425088845874313937/5168124319721379353/na/hq/,3.8,Camp Awara
Thekkady,9.636789044,77.1579604,http://www.goibibo.com/hotels/detail/Thekkady/hn/113710562199999999/1337443210089181323/na/hq/,3.8,Cardamom Village Plantation Home Stay
Pune,18.56336025,73.78491558,http://www.goibibo.com/hotels/detail/Pune/hn/1554245012668028405/705495438433590972/na/hq/,3.8,Casa Grande Studios
Cochin,10.0573111,76.3212722,http://www.goibibo.com/hotels/detail/Cochin/hn/8210666562286566619/3921368238205566429/na/hq/,1,Casa Ribera resort
Munnar,10.12877121,76.88845887,http://www.goibibo.com/hotels/detail/Munnar/hn/1780299204263085384/6256804993923379782/na/hq/,4.7,BRIDGESTONE
Chandigarh,30.7398339,76.782702,http://www.goibibo.com/hotels/detail/Chandigarh/hn/1490240556082995568/2703702420953807998/na/hq/,3.9,Central Park 17
Daltonganj,24.0420432,84.0907246,http://www.goibibo.com/hotels/detail/Daltonganj/hn/5681561389185488477/4798876229677669929/na/hq/,1,CHANDRA RESIDENCY
Bikaner,28.0229348,73.3119159,http://www.goibibo.com/hotels/detail/Bikaner/hn/1560603270455679984/1181600409180322002/na/hq/,1,Chanakya Hotel
Mathura,27.58,77.7,http://www.goibibo.com/hotels/detail/Mathura/hn/33265771996272232/7255382554431474510/na/hq/,4.2,Bhakti Niketan
Nainital,29.3803039,79.4635658,http://www.goibibo.com/hotels/detail/Nainital/hn/4883398002803141725/9128431203691668441/na/hq/,1,Bina Resorts
Corbett,29.36155624,79.23516135,http://www.goibibo.com/hotels/detail/Corbett/hn/6612277265847855481/2502244312784660199/na/hq/,5,Buckscent Corbett Retreat
Jaipur,26.89441016,75.89156414,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/5414993206721528543/na/hq/,3,"Cambay Resort , Jamdoli"
Munnar,10.0889333,77.0595248,http://www.goibibo.com/hotels/detail/Munnar/hn/1780299204263085384/8367193754017622255/na/hq/,4.3,Blue Bells Valley Resort
Alleppey,9.4839463,76.3204492,http://www.goibibo.com/hotels/detail/Alleppey/hn/31335703284729576/6145340383548612125/na/hq/,1,Casamaria Beach Resort
Goa,15.2791105,73.9355789,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/4652625047559742779/na/hq/,1,Casa Roiz Guest House
Munnar,10.05929894,77.00795933,http://www.goibibo.com/hotels/detail/Munnar/hn/1780299204263085384/5257014483569104277/na/hq/,4,Camelot Resort
Agartala,24.3792801,92.1619112,http://www.goibibo.com/hotels/detail/Agartala/hn/3048526927545682854/3280982496877345699/na/hq/,1,Central Guest House
Nainital,29.3803039,79.4635658,http://www.goibibo.com/hotels/detail/Nainital/hn/4883398002803141725/9175778736269666243/na/hq/,1,Camp Twilight
Delhi,28.6410513,77.2131881,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/4051117811970544050/na/hq/,4.2,Check In Room Main Bazaar
Rishikesh,30.1385124,78.5941402,http://www.goibibo.com/hotels/detail/Rishikesh/hn/1546081981995124445/7889752922689235660/na/hq/,1,Chanakya Resort &amp; Rafting
Delhi,28.6511623,77.2341293,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/5050367825956682635/na/hq/,3,Bukhara Inn
Matheran,18.9886587,73.271179,http://www.goibibo.com/hotels/detail/Matheran/hn/8785570642484497875/3349076696633650508/na/hq/,1,BOMBAY VIEW HOTEL
Rishikesh,30.13760393,78.38728218,http://www.goibibo.com/hotels/detail/Rishikesh/hn/1546081981995124445/7459173956151124631/na/hq/,3.4,Camp Rafting masti
Kanatal,30.4137449,78.3458198,http://www.goibibo.com/hotels/detail/Kanatal/hn/1501602011111111111/4176843966895349151/na/hq/,1,Camp Carnival
Kolkata,22.54953422,88.30807938,http://www.goibibo.com/hotels/detail/Kolkata/hn/2066465017672827882/7619678350906171795/na/hq/,4,Central Guest House
Gangtok,27.3221431,88.6107834,http://www.goibibo.com/hotels/detail/Gangtok/hn/1196252839838244621/2550831681093350890/na/hq/,1,Changlo Chen Hotel
Munnar,10.0402664,77.0427052,http://www.goibibo.com/hotels/detail/Munnar/hn/1780299204263085384/950345921247801882/na/hq/,4.5,Chandys Windy Woods
Coorg,12.3374942,75.8069082,http://www.goibibo.com/hotels/detail/Coorg/hn/6624397033787067229/2916382233973646293/na/hq/,1,Chuppi homestay
Mahabalipuram,12.74557993,80.24103358,http://www.goibibo.com/hotels/detail/Mahabalipuram/hn/3838050502826668196/6336994168495892945/na/hq/,3.3,Blue Bay  Beach Resort
Visakhapatnam,17.71298103,83.29956326,http://www.goibibo.com/hotels/detail/Visakhapatnam/hn/4436410759289535020/5605497499446702855/na/hq/,2.9,Blue Moon Hotel
Goa,15.54342033,73.76284055,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/482694141011339952/na/hq/,4.3,Castle House Calangute
Manali,32.13729659,77.17066482,http://www.goibibo.com/hotels/detail/Manali/hn/2242315224277940906/2387611382230099445/na/hq/,4.1,Bharhka Countryside Cottage Resort
Gurgaon,28.453807,77.0492504,http://www.goibibo.com/hotels/detail/Gurgaon/hn/1466927038870613796/8399958153228091251/na/hq/,1,Casa 31
Goa,15.4957706,73.8308789,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/2367915161891419963/na/hq/,1,Champions Yacht - Sea Breeze
Coorg,12.3374942,75.8069082,http://www.goibibo.com/hotels/detail/Coorg/hn/6624397033787067229/267057438727309216/na/hq/,1,Chahana homestay
Karaikudi,10.2349785,78.8269385,http://www.goibibo.com/hotels/detail/Karaikudi/hn/8839266723457786720/6646484975598056977/na/hq/,1,CHIDAMBARA VILLAS
Lonavala,18.7546171,73.4062342,http://www.goibibo.com/hotels/detail/Lonavala/hn/2562341919299046803/1683342976922573588/na/hq/,1,BP VILLA
Gangavathi,15.4290801,76.5352105,http://www.goibibo.com/hotels/detail/Gangavathi/hn/5299631784585365088/2887064396504045996/na/hq/,1,Bhandarkar Tourist Home
Shimla,31.10516269,77.16722226,http://www.goibibo.com/hotels/detail/Shimla/hn/1449073512565742573/5219311247853831653/na/hq/,3,BrightLand Hotel
Goa,15.37297104,73.83327049,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/2526750214298835286/na/hq/,4.7,Coconut creek
Bangalore,12.92378,77.6170964,http://www.goibibo.com/hotels/detail/Bangalore/hn/6771549831164675055/9053196847007913326/na/hq/,3.3,Comfort Shelter Lodge
Manali,32.22315133,77.19625687,http://www.goibibo.com/hotels/detail/Manali/hn/2242315224277940906/476062902422935297/na/hq/,3.9,De Vivendi Resorts
Varanasi,25.2921212,82.9981617,http://www.goibibo.com/hotels/detail/Varanasi/hn/710870868236923145/5367778584756218213/na/hq/,4,Cresent villa
Chikmagalur,13.315258,75.7754018,http://www.goibibo.com/hotels/detail/Chikmagalur/hn/4801527334652294087/3544640347895582839/na/hq/,1,CLUB HOMESTAY
Leh,34.9285134,77.4572897,http://www.goibibo.com/hotels/detail/Leh/hn/5128830462161340517/5081669450228663924/na/hq/,4.7,Cold Desert Camp
Kolhapur,16.703604,74.2502122,http://www.goibibo.com/hotels/detail/Kolhapur/hn/3931060669256740310/2128929999362689504/na/hq/,1,Dakkhan Lodging
Goa,15.54449599,73.76191924,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/7028415636593278614/na/hq/,1,Colonial De Braganza Apartment
Cochin,9.9312328,76.2673041,http://www.goibibo.com/hotels/detail/Cochin/hn/8210666562286566619/5950166533635919035/na/hq/,1,Cost Gama Homestay
Hubli,15.3489162,75.1127597,http://www.goibibo.com/hotels/detail/Hubli/hn/4175146706007535451/5613793165184482317/na/hq/,4.6,Denissions Hotel
Ahmedabad,23.08100049,72.61718224,http://www.goibibo.com/hotels/detail/Ahmedabad/hn/6067246467661897899/8391679671715518298/na/hq/,4.4,Comfort Inn Sunset
Coorg,12.3374942,75.8069082,http://www.goibibo.com/hotels/detail/Coorg/hn/6624397033787067229/4377430191857084504/na/hq/,1,Coorg berry lane
Rishikesh,30.13751443,78.39209206,http://www.goibibo.com/hotels/detail/Rishikesh/hn/1546081981995124445/2386375553891256420/na/hq/,4.5,"Cradle of Life,High Bank"
Coorg,12.4240014,75.72893734,http://www.goibibo.com/hotels/detail/Coorg/hn/6624397033787067229/1790896194902808851/na/hq/,4.6,COORG GIRINIVAS-A BUDGET HOMESTAY IN MADIKERI
Kutch,22.86235742,69.28853036,http://www.goibibo.com/hotels/detail/Kutch/hn/4265693545872704087/804710664930327382/na/hq/,4.5,D.S Inn
Delhi,28.55353918,77.24403623,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/6695527339778956321/na/hq/,3.2,"Clarks Inn, Kailash Colony"
Udaipur,24.58032227,73.66916656,http://www.goibibo.com/hotels/detail/Udaipur/hn/3369724356477798574/2776955388790790539/na/hq/,4,Dev Villa
Coorg,12.423815,75.7359066,http://www.goibibo.com/hotels/detail/Coorg/hn/6624397033787067229/3692729515818619782/na/hq/,4.7,Comfort zone
Karjat,19.0917123,73.3808055,http://www.goibibo.com/hotels/detail/Karjat/hn/117679265264838284/7828321974921626404/na/hq/,2,Coral Lake resort
Masinagudi,11.53435132,76.64118634,http://www.goibibo.com/hotels/detail/Masinagudi/hn/5193828153712684320/2713455998903303354/na/hq/,4.1,De Rock
Haridwar,30.12366211,78.330009,http://www.goibibo.com/hotels/detail/Haridwar/hn/3545728938069300513/8953206989175636543/na/hq/,3,Dev Hotel
Gurgaon,28.3754567,76.9066829,http://www.goibibo.com/hotels/detail/Gurgaon/hn/1466927038870613796/5486297261396403791/na/hq/,1,Dayal Regency Manesar
Dandeli,15.2496775,74.6173738,http://www.goibibo.com/hotels/detail/Dandeli/hn/8769785701740789883/8408179865533836787/na/hq/,1,Dandeli Kingfisher Jungle Stay
Jaisalmer,26.9033674,70.9125595,http://www.goibibo.com/hotels/detail/Jaisalmer/hn/8665923561677193166/8142366919776189906/na/hq/,1,Desert Safariors Camp
Kumarakom,9.6201751,76.4447196,http://www.goibibo.com/hotels/detail/Kumarakom/hn/509831601268956453/3894461415392407060/na/hq/,3,Club Mahindra Kumarakom
Kasol,32.01038525,77.31692252,http://www.goibibo.com/hotels/detail/Kasol/hn/3516007103458613258/4105245626056019794/na/hq/,2.8,Dev Lok International
Bangalore,13.2044921,77.7076907,http://www.goibibo.com/hotels/detail/Bangalore/hn/6771549831164675055/6964076231140309354/na/hq/,3.7,Clara Hotels
Goa,15.04533273,73.98557522,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/5130495633070547354/na/hq/,4.8,Cuba Agonda
Chandigarh,30.7079677,76.7610647,http://www.goibibo.com/hotels/detail/Chandigarh/hn/1490240556082995568/376224422869464267/na/hq/,3.9,Crown Plaza
Gurgaon,28.4554726,77.0219019,http://www.goibibo.com/hotels/detail/Gurgaon/hn/1466927038870613796/4979440236227000382/na/hq/,1,Cube @ Medanta
Thekkady,9.6031088,77.161458,http://www.goibibo.com/hotels/detail/Thekkady/hn/113710562199999999/7525284089257504198/na/hq/,2,Dean Dale Cottage
Ahmedabad,22.77986322,72.20118738,http://www.goibibo.com/hotels/detail/Ahmedabad/hn/6067246467661897899/9084952816897170100/na/hq/,4.5,Club Kensville Golf Resort
Jaisalmer,26.91216116,70.91177753,http://www.goibibo.com/hotels/detail/Jaisalmer/hn/8665923561677193166/2757706866137819658/na/hq/,4.1,Desert Haveli Guest House
Coorg,12.37821145,75.77080691,http://www.goibibo.com/hotels/detail/Coorg/hn/6624397033787067229/8781754890046531392/na/hq/,2.8,Coorg Live in  Estate stay
Hampi,15.3349787,76.4619485,http://www.goibibo.com/hotels/detail/Hampi/hn/1892804841293113374/8902966868227199478/na/hq/,4.3,Clarks Inn
Pondicherry,11.80671993,79.79790688,http://www.goibibo.com/hotels/detail/Pondicherry/hn/7247861711286471145/1870471895636195440/na/hq/,3.9,Club Mahindra Puducherry
Chennai,13.0361426,80.2779054,http://www.goibibo.com/hotels/detail/Chennai/hn/4354390963378411938/8933212691177888043/na/hq/,4.2,Colors Apart Hotel
Amritsar,31.6355038,74.8745873,http://www.goibibo.com/hotels/detail/Amritsar/hn/6979104682588772672/5138249452072897946/na/hq/,4.2,Country Inn and Suites By Carlson Amritsar
Goa,15.21448554,73.93349401,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/1314584744655476113/na/hq/,1,Clarem Guest House
Corbett,29.4710996,79.15130075,http://www.goibibo.com/hotels/detail/Corbett/hn/6612277265847855481/7955316635501719333/na/hq/,2.9,Club Mahindra Corbett
Ooty,11.4047494,76.7147023,http://www.goibibo.com/hotels/detail/Ooty/hn/889033689324744753/6310695709208648712/na/hq/,1,Country Tavern
Goa,15.53477699,73.7641987,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/1388840509408609203/na/hq/,1,Damysharina Guest House
Corbett,29.3510883,79.079715,http://www.goibibo.com/hotels/detail/Corbett/hn/6612277265847855481/1459366766145388389/na/hq/,4.1,Corbett Blue Sky Resort (A Unit of Orawar Hotels &amp; Resorts)
Jaisalmer,26.84287543,70.53520343,http://www.goibibo.com/hotels/detail/Jaisalmer/hn/8665923561677193166/144354288127792523/na/hq/,1,Desert Safari Camps
Hyderabad,17.5392302,78.9481657,http://www.goibibo.com/hotels/detail/Hyderabad/hn/2162254155836171767/8805760071434576689/na/hq/,3.7,Country Spa Kuteeram
Delhi,28.56600318,77.268704,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/1597878412173461971/na/hq/,4.6,Delhi Bed and Breakfast
Indore,22.74763517,75.89515299,http://www.goibibo.com/hotels/detail/Indore/hn/6727020267875173073/2877544274903297134/na/hq/,4.4,Country Inn By Carlson Indore
Gwalior,26.2129018,78.1702663,http://www.goibibo.com/hotels/detail/Gwalior/hn/8796441741742604098/6998939683774494181/na/hq/,1,Clarks INN Suite
Chikmagalur,13.315258,75.7754018,http://www.goibibo.com/hotels/detail/Chikmagalur/hn/4801527334652294087/3506155425119208337/na/hq/,1,Coffee Tranquil Homestay
